id,cuisine
11239,korean
44010,indian
11244,vietnamese
44013,korean
44022,indian
11258,korean
44030,british
44031,filipino
11265,indian
44037,indian
44038,indian
44040,indian
44041,indian
11275,vietnamese
11278,jamaican
44048,indian
44052,filipino
11288,cajun_creole
44059,indian
11292,british
11297,filipino
44066,indian
11299,british
44069,moroccan
11307,southern_us
44077,moroccan
11310,spanish
44080,irish
11314,thai
44083,chinese
11316,filipino
11318,moroccan
44087,indian
44088,vietnamese
11326,filipino
11328,filipino
44099,filipino
11335,filipino
11340,filipino
11342,korean
11344,korean
44113,filipino
44116,indian
11349,moroccan
44118,irish
11352,vietnamese
11353,filipino
11355,vietnamese
11356,moroccan
11358,indian
11362,filipino
11363,mexican
11365,indian
44136,thai
11369,chinese
11370,thai
44139,indian
44140,indian
44144,moroccan
44146,indian
11379,indian
44149,moroccan
11385,korean
44155,vietnamese
44156,indian
44158,chinese
44159,moroccan
11392,greek
11395,korean
44164,indian
11398,mexican
11400,greek
11405,filipino
11406,indian
11407,indian
44176,indian
44181,indian
44185,indian
11419,spanish
44188,spanish
11422,french
11423,spanish
11424,indian
11426,indian
44197,indian
44202,indian
11435,indian
44205,irish
11439,filipino
44210,korean
11444,filipino
44215,japanese
44217,korean
11450,moroccan
44220,greek
40138,moroccan
11454,indian
11458,irish
11460,british
44230,korean
11464,indian
11465,indian
44237,filipino
44238,filipino
11472,indian
11474,irish
11475,filipino
44244,filipino
11477,spanish
11479,indian
11481,moroccan
49483,korean
11489,moroccan
11490,indian
11499,indian
44269,filipino
44272,moroccan
11507,moroccan
11508,korean
44278,vietnamese
44284,mexican
11522,moroccan
44295,filipino
11529,spanish
11532,mexican
44301,indian
44303,filipino
44306,mexican
11546,moroccan
44316,russian
44318,filipino
44324,greek
11559,korean
11560,filipino
11563,filipino
11565,vietnamese
11566,greek
11569,filipino
44338,korean
44340,filipino
44341,moroccan
11575,korean
11576,korean
11577,indian
11581,indian
11583,indian
11588,vietnamese
44358,mexican
44359,moroccan
11593,filipino
11597,moroccan
11599,indian
23779,filipino
12857,filipino
40164,filipino
11611,irish
11613,indian
44382,greek
11618,mexican
11619,moroccan
44392,indian
11626,indian
44395,indian
44400,filipino
11633,italian
11634,indian
44405,indian
44415,indian
11648,greek
11649,indian
44418,korean
11652,vietnamese
44422,indian
44424,indian
11658,moroccan
11661,indian
44430,vietnamese
1944,vietnamese
11670,filipino
44442,greek
44443,indian
11681,spanish
44451,mexican
44452,indian
11686,filipino
44455,moroccan
44459,japanese
44460,indian
44461,indian
44462,mexican
11695,indian
11701,korean
44470,filipino
44471,indian
11704,indian
44473,greek
44474,irish
44478,indian
11714,greek
11720,korean
11722,indian
44493,korean
11728,filipino
11735,greek
11736,indian
44506,mexican
11739,vietnamese
11741,indian
35307,indian
44514,filipino
44515,brazilian
44516,cajun_creole
11749,vietnamese
11751,indian
11756,filipino
44525,moroccan
11760,indian
34728,filipino
44532,filipino
44534,british
11767,filipino
44536,indian
44539,indian
11772,filipino
44542,japanese
11779,indian
44549,filipino
11784,indian
11788,moroccan
44560,filipino
11794,indian
44568,indian
44569,vietnamese
44570,korean
1967,indian
44572,irish
45658,filipino
11806,korean
44575,indian
11808,filipino
44577,irish
11810,moroccan
44579,indian
11812,spanish
11813,mexican
11814,moroccan
11817,filipino
44593,korean
11830,japanese
11834,korean
44603,indian
44611,indian
44612,korean
44613,jamaican
11849,cajun_creole
44622,vietnamese
44625,filipino
11861,filipino
44632,korean
44636,spanish
44640,indian
11875,moroccan
44644,indian
11882,indian
11885,indian
11887,greek
36403,mexican
44659,indian
42133,indian
12905,filipino
44664,korean
11899,moroccan
44672,vietnamese
44673,filipino
38586,greek
44681,spanish
44688,chinese
44689,greek
44692,indian
44695,indian
11928,filipino
11932,filipino
34757,korean
11941,filipino
44710,spanish
11943,filipino
44712,moroccan
11945,vietnamese
44716,irish
11949,mexican
44718,moroccan
44720,vietnamese
44725,irish
44726,indian
44727,indian
44728,filipino
11963,filipino
11965,indian
44741,indian
44742,brazilian
40225,korean
44745,spanish
44751,british
11985,indian
44755,indian
11988,filipino
44757,filipino
44760,indian
7461,vietnamese
12000,indian
12009,irish
44779,mexican
12014,indian
12018,filipino
44787,vietnamese
44788,filipino
12022,indian
44791,irish
12024,cajun_creole
44794,filipino
44796,filipino
12034,korean
12035,filipino
44805,spanish
12042,korean
44811,indian
12044,vietnamese
12053,korean
12057,italian
12059,indian
12060,filipino
12933,indian
12065,moroccan
44835,indian
12071,filipino
44840,indian
44846,moroccan
12079,irish
12080,korean
44849,indian
44853,spanish
44860,spanish
12097,korean
2585,filipino
44870,vietnamese
12105,korean
12106,korean
12111,filipino
44883,indian
44884,british
44888,filipino
12123,indian
44893,spanish
44894,indian
12128,cajun_creole
44897,moroccan
44898,filipino
12132,spanish
44901,korean
12139,filipino
44908,filipino
44916,indian
12151,vietnamese
44922,filipino
12155,indian
12159,moroccan
12167,filipino
12169,cajun_creole
12173,irish
44946,indian
44955,filipino
12193,cajun_creole
12194,chinese
12195,indian
12197,indian
44967,filipino
44970,british
44971,korean
12204,korean
12206,italian
44976,moroccan
44977,irish
12211,korean
44983,indian
12218,moroccan
44987,moroccan
44990,filipino
44998,korean
12233,moroccan
45002,indian
45005,irish
45016,indian
12252,indian
45733,vietnamese
12257,filipino
45026,vietnamese
12263,korean
12264,indian
45033,vietnamese
45735,moroccan
12268,indian
45040,vietnamese
45041,indian
12274,korean
12280,indian
12283,russian
12287,indian
12288,indian
45059,indian
12292,indian
12299,vietnamese
45075,spanish
40281,indian
45081,irish
12314,russian
12315,filipino
45086,vietnamese
45089,indian
45095,vietnamese
45098,filipino
45100,filipino
45102,moroccan
12336,korean
12339,korean
45113,vietnamese
45117,russian
45118,indian
12357,mexican
45127,indian
12360,greek
45131,vietnamese
12366,vietnamese
45136,cajun_creole
45138,filipino
45139,indian
12375,spanish
12376,korean
45146,indian
34831,indian
12380,filipino
45149,indian
12382,filipino
45159,indian
45160,spanish
45167,moroccan
45169,korean
12403,irish
45175,filipino
12408,irish
12413,korean
12415,moroccan
45185,jamaican
12418,korean
45188,moroccan
12423,spanish
12425,indian
2071,moroccan
45196,indian
45199,irish
12432,vietnamese
12435,indian
45204,filipino
45206,indian
45208,thai
45210,korean
12447,filipino
45219,moroccan
12453,brazilian
12454,japanese
40305,cajun_creole
45224,indian
12460,moroccan
45230,british
12468,chinese
45238,filipino
12472,indian
45242,italian
45243,spanish
12476,greek
12477,indian
45246,indian
12481,filipino
45250,indian
45254,indian
45258,moroccan
45260,spanish
12493,filipino
12495,indian
12496,indian
12498,indian
34851,korean
45269,indian
34852,moroccan
45279,indian
12514,british
12515,irish
12517,filipino
12519,moroccan
45294,vietnamese
45299,filipino
12533,irish
12535,vietnamese
45305,indian
12543,indian
45315,filipino
45321,moroccan
45324,indian
12560,indian
45329,mexican
12567,spanish
12568,indian
45337,indian
12570,indian
45341,indian
12574,korean
45343,indian
45344,filipino
12580,indian
12581,moroccan
12588,irish
12589,korean
16786,indian
45362,filipino
12595,british
45365,filipino
7561,filipino
45368,irish
45369,indian
45371,moroccan
45378,indian
12615,indian
12617,filipino
45386,filipino
45388,moroccan
13027,vietnamese
45396,indian
45398,italian
12632,indian
45404,spanish
45405,indian
12638,indian
12641,filipino
12646,vietnamese
45416,filipino
12650,chinese
45419,moroccan
45421,indian
45800,indian
12660,spanish
12661,indian
12665,chinese
12671,indian
12676,indian
45445,vietnamese
45447,vietnamese
12681,mexican
12684,indian
12687,chinese
45456,indian
45457,indian
45459,indian
45461,indian
45463,moroccan
45464,italian
12701,filipino
45475,indian
12709,indian
29425,thai
12715,indian
45484,filipino
12717,filipino
45488,moroccan
45490,irish
45493,irish
45496,irish
12735,vietnamese
12739,chinese
12741,indian
12743,moroccan
12744,indian
12746,cajun_creole
12750,filipino
45523,filipino
12756,moroccan
12762,filipino
12765,filipino
12766,indian
12767,indian
12768,irish
45538,moroccan
12771,korean
45541,vietnamese
45542,vietnamese
12777,indian
45821,moroccan
12787,filipino
12789,cajun_creole
45559,indian
12797,indian
45568,greek
45577,italian
45579,mexican
12813,vietnamese
45582,vietnamese
12815,moroccan
12818,filipino
45589,british
45590,filipino
12829,filipino
13061,filipino
12836,indian
45606,indian
12852,indian
12854,moroccan
45624,indian
45625,indian
12859,filipino
45629,indian
45631,filipino
45632,indian
12867,indian
12870,filipino
12871,filipino
45641,indian
45642,spanish
45643,filipino
12431,indian
34914,spanish
12878,indian
40376,indian
12882,indian
45653,indian
12887,korean
45656,moroccan
12890,korean
12891,filipino
12896,moroccan
45665,vietnamese
12898,indian
45667,indian
45668,cajun_creole
45670,indian
45671,filipino
45673,filipino
45674,indian
45677,korean
12910,irish
18537,spanish
45689,moroccan
12923,filipino
12927,spanish
45697,indian
12930,filipino
45701,indian
12935,filipino
12936,korean
45706,filipino
45708,cajun_creole
12946,vietnamese
12949,vietnamese
45720,korean
12962,indian
45732,filipino
12965,indian
12967,filipino
12969,irish
45746,vietnamese
34931,indian
45750,indian
45751,indian
45752,filipino
45756,indian
12989,indian
45762,indian
45763,filipino
45767,filipino
13009,indian
45778,spanish
45780,indian
45781,indian
13015,moroccan
13017,indian
13018,filipino
13021,filipino
13023,indian
45793,indian
45795,filipino
45798,vietnamese
13032,moroccan
13033,filipino
45802,filipino
13036,korean
45807,thai
13041,korean
13042,korean
45813,indian
13046,moroccan
45816,indian
13050,irish
13051,filipino
13053,moroccan
13057,indian
45828,mexican
45829,indian
45830,vietnamese
45832,indian
13068,filipino
45838,mexican
13072,indian
45843,british
13077,filipino
13081,vietnamese
45852,filipino
13088,moroccan
13101,filipino
13102,moroccan
13104,indian
15712,indian
45874,chinese
45875,indian
13108,indian
45879,filipino
45884,cajun_creole
13123,filipino
13125,vietnamese
13127,vietnamese
45897,filipino
45901,chinese
13134,indian
45907,jamaican
45908,moroccan
13142,cajun_creole
45914,british
45916,filipino
13151,filipino
13153,vietnamese
45922,vietnamese
13155,indian
45924,moroccan
45927,indian
13160,indian
45929,vietnamese
13165,indian
45934,irish
45937,korean
45938,indian
45941,korean
45942,indian
45944,indian
45945,indian
13178,indian
45948,irish
45950,indian
13183,filipino
45957,indian
45958,indian
45966,indian
45971,indian
13204,indian
45979,indian
45981,cajun_creole
45986,indian
13220,indian
13224,indian
13227,korean
45999,indian
13235,korean
13237,spanish
46008,british
46015,filipino
35004,indian
46021,indian
13256,filipino
46025,italian
13258,british
46028,irish
13261,british
46034,indian
46037,indian
13270,irish
13272,vietnamese
2212,indian
46043,irish
13281,thai
46055,vietnamese
13288,irish
46057,cajun_creole
13292,filipino
13294,spanish
46065,vietnamese
46066,spanish
13300,moroccan
13301,irish
13302,indian
13303,moroccan
46072,filipino
13306,korean
13310,filipino
46081,irish
46084,filipino
46086,filipino
46087,moroccan
13320,filipino
46097,vietnamese
24067,chinese
13341,indian
46113,moroccan
13347,mexican
46118,indian
46119,indian
46124,filipino
34994,filipino
46128,cajun_creole
46132,british
13366,cajun_creole
46137,filipino
13370,indian
13374,filipino
46145,filipino
7691,british
46148,indian
46154,indian
46155,irish
13154,moroccan
46159,korean
46161,indian
46164,filipino
46165,japanese
13401,russian
46171,cajun_creole
46173,indian
13409,korean
13410,indian
13411,indian
13414,indian
46184,southern_us
13417,filipino
46186,indian
13159,vietnamese
13422,filipino
46191,japanese
46195,filipino
46196,indian
13429,indian
46203,indian
46206,filipino
13439,indian
46208,moroccan
13444,filipino
46213,spanish
46218,irish
13453,korean
45933,indian
13456,indian
13458,indian
46228,indian
13461,indian
13462,vietnamese
13463,korean
46235,indian
13470,filipino
46241,indian
46242,indian
13475,indian
46246,indian
46254,korean
46255,filipino
46258,moroccan
46266,indian
46268,italian
46275,italian
13508,indian
45186,vietnamese
13511,indian
13514,cajun_creole
46285,moroccan
13523,indian
46292,korean
13526,filipino
46300,british
46301,indian
46302,indian
46303,british
13536,indian
13537,indian
46315,vietnamese
46316,greek
13550,filipino
46321,indian
46323,filipino
13557,filipino
13566,indian
46336,moroccan
46339,indian
46340,korean
46343,irish
13579,filipino
46349,korean
13583,filipino
46352,korean
13586,vietnamese
46362,filipino
13596,vietnamese
13599,vietnamese
46370,indian
46371,indian
13604,mexican
46374,moroccan
46375,filipino
13611,filipino
46381,spanish
46382,korean
13623,filipino
13629,korean
13631,moroccan
13632,moroccan
46404,korean
13637,indian
46412,vietnamese
13645,greek
46414,mexican
46415,mexican
13649,irish
46420,korean
46424,italian
13657,indian
46428,russian
13661,moroccan
46430,irish
46431,indian
13669,korean
46439,korean
46440,vietnamese
13673,korean
13674,mexican
46443,indian
13681,cajun_creole
13686,british
2281,indian
13689,filipino
46458,irish
46460,indian
13693,filipino
13694,mexican
13695,moroccan
46466,indian
13702,irish
13703,indian
13704,vietnamese
13712,filipino
13715,korean
13720,russian
13722,indian
46501,indian
46508,chinese
46510,moroccan
46511,indian
46514,indian
46515,korean
18676,indian
46522,indian
13755,indian
46524,indian
46526,indian
46530,italian
46536,korean
13769,brazilian
2295,moroccan
46544,indian
46545,filipino
13778,indian
13781,moroccan
13782,filipino
46556,indian
46558,indian
13794,vietnamese
13797,moroccan
13798,filipino
13800,korean
46569,indian
46573,indian
13807,filipino
13811,korean
13813,indian
13815,spanish
46585,indian
46589,indian
46591,moroccan
46592,filipino
46593,indian
45995,chinese
46596,chinese
46602,indian
13835,indian
46604,indian
13841,vietnamese
13845,british
46615,korean
13850,moroccan
46619,irish
13859,filipino
46628,moroccan
46632,korean
46636,vietnamese
13871,cajun_creole
13883,indian
46658,indian
46662,spanish
13897,korean
13900,filipino
13904,indian
13909,irish
46679,indian
13913,indian
13914,korean
13915,vietnamese
46684,indian
46688,korean
13923,filipino
13925,indian
46696,filipino
46697,thai
46699,filipino
46703,british
1555,irish
13937,moroccan
46710,korean
13945,moroccan
13947,vietnamese
13948,mexican
46722,indian
13955,indian
46725,korean
46730,indian
46732,spanish
46733,indian
13966,filipino
46738,indian
13971,indian
46741,moroccan
13974,indian
46746,moroccan
13980,indian
46752,spanish
46755,indian
46758,indian
13992,filipino
13993,filipino
13994,brazilian
46763,indian
13996,moroccan
13998,indian
14005,vietnamese
46775,indian
14008,korean
14011,british
14012,vietnamese
14017,indian
14020,indian
14022,indian
14025,indian
46794,moroccan
14030,moroccan
14038,filipino
40569,moroccan
14041,moroccan
46816,moroccan
46819,indian
46821,indian
46823,indian
14059,indian
46829,filipino
14063,spanish
14064,vietnamese
7015,vietnamese
46837,moroccan
14070,korean
46841,vietnamese
46842,spanish
46844,moroccan
46846,vietnamese
46851,filipino
14084,cajun_creole
1560,indian
46855,moroccan
46857,korean
14100,indian
14101,moroccan
46871,moroccan
46874,korean
14110,moroccan
46881,indian
14117,korean
46886,mexican
46888,russian
14121,indian
14122,moroccan
46895,indian
14129,irish
46898,mexican
46899,moroccan
14136,vietnamese
46910,spanish
14143,vietnamese
14144,spanish
46913,indian
46915,cajun_creole
14148,korean
14153,indian
46926,indian
14159,indian
46929,irish
14162,indian
14163,mexican
14165,greek
14166,korean
46935,southern_us
46936,vietnamese
46939,indian
14174,irish
14176,vietnamese
14177,greek
46950,indian
14183,irish
46953,filipino
14186,indian
46955,greek
14189,filipino
14195,italian
13289,moroccan
14205,indian
46974,filipino
14207,greek
14208,vietnamese
46977,indian
14212,moroccan
14213,thai
14214,moroccan
46986,indian
14219,indian
46990,indian
14224,vietnamese
46996,moroccan
46997,korean
46998,moroccan
46999,vietnamese
47001,irish
47002,filipino
14235,filipino
14236,irish
47007,spanish
14240,filipino
14241,korean
14242,filipino
47011,vietnamese
14245,filipino
47015,korean
47017,filipino
47019,korean
47022,indian
7838,vietnamese
35145,indian
14264,filipino
47034,cajun_creole
14267,indian
14268,indian
14269,cajun_creole
14277,indian
47046,spanish
47048,spanish
14283,indian
14285,indian
47055,korean
47056,vietnamese
14291,indian
47060,indian
47061,korean
14296,filipino
14299,indian
47071,indian
47075,moroccan
47078,indian
47079,indian
14316,spanish
14321,moroccan
47091,korean
47093,indian
14329,irish
14333,indian
47106,indian
47113,indian
14347,vietnamese
14353,mexican
47124,indian
14358,mexican
47127,korean
47128,greek
47129,moroccan
47132,filipino
14365,filipino
47135,moroccan
14368,vietnamese
14372,indian
14373,indian
14375,indian
14377,mexican
47149,moroccan
14382,vietnamese
47151,spanish
14384,moroccan
47156,korean
14389,indian
47162,british
47164,cajun_creole
47168,moroccan
47170,filipino
47174,moroccan
47182,moroccan
47183,vietnamese
14423,korean
47194,indian
47197,moroccan
47198,moroccan
2405,vietnamese
14434,filipino
14437,irish
47206,indian
47207,vietnamese
47216,korean
14452,indian
47221,vietnamese
47225,indian
47230,chinese
14463,indian
40640,vietnamese
47234,filipino
14468,vietnamese
47237,mexican
47242,filipino
47246,indian
14479,vietnamese
14480,korean
14487,vietnamese
47258,vietnamese
47259,indian
14492,indian
14495,vietnamese
47264,indian
14497,spanish
14499,italian
14502,filipino
47272,vietnamese
47277,vietnamese
14510,korean
14514,filipino
14515,spanish
14516,indian
47286,moroccan
47287,indian
47289,indian
14526,chinese
47297,indian
14531,filipino
47300,vietnamese
13345,indian
14538,filipino
47308,vietnamese
14541,spanish
47310,filipino
14543,filipino
14545,spanish
47314,moroccan
47315,indian
47316,korean
47317,moroccan
14553,filipino
14557,moroccan
47328,filipino
14564,irish
47334,vietnamese
47335,filipino
14568,indian
47338,chinese
14571,southern_us
14576,indian
47345,indian
47346,indian
14670,spanish
14586,vietnamese
47358,filipino
47364,korean
47365,chinese
47368,japanese
47369,filipino
14603,irish
14605,filipino
14609,filipino
47378,indian
14615,mexican
14617,vietnamese
13360,korean
14626,filipino
47396,thai
14630,spanish
14633,indian
47404,indian
47405,british
47407,indian
14640,indian
14644,moroccan
47413,indian
47414,filipino
14647,vietnamese
47417,irish
14652,irish
47422,indian
14655,moroccan
14656,moroccan
47426,british
14664,moroccan
14669,vietnamese
47438,moroccan
47439,filipino
47449,mexican
47451,spanish
47452,british
47453,indian
14686,filipino
14688,indian
14689,moroccan
47460,moroccan
14696,indian
47466,filipino
14699,indian
14703,filipino
14705,indian
47474,spanish
47476,irish
14711,indian
14712,british
47482,vietnamese
14715,vietnamese
47484,indian
47486,indian
47487,moroccan
13377,moroccan
14729,indian
14731,vietnamese
47502,korean
47506,indian
14740,moroccan
14741,vietnamese
14743,indian
47513,irish
14748,greek
47518,indian
47520,spanish
47523,indian
47527,indian
14760,moroccan
47530,indian
47537,moroccan
47538,british
14775,indian
47545,vietnamese
47546,moroccan
14780,mexican
47554,filipino
47556,cajun_creole
47562,filipino
14795,moroccan
14797,moroccan
47567,moroccan
47568,thai
47570,indian
14807,filipino
14808,korean
14812,filipino
14815,korean
47585,indian
47588,spanish
47589,indian
14822,indian
14823,filipino
47592,moroccan
14826,indian
14828,greek
14830,indian
14831,filipino
47601,filipino
47602,spanish
14835,korean
14838,indian
14846,filipino
47618,filipino
14851,moroccan
47624,korean
14859,vietnamese
14860,korean
47629,indian
14863,filipino
14866,vietnamese
14867,british
47636,indian
47637,vietnamese
47638,vietnamese
47641,moroccan
47642,chinese
47643,korean
47644,filipino
47647,indian
47648,moroccan
47650,korean
14883,moroccan
47652,korean
47656,indian
47658,moroccan
47660,cajun_creole
47664,moroccan
14899,korean
40713,indian
14904,indian
35252,moroccan
14907,filipino
14681,irish
47681,irish
47682,moroccan
47684,filipino
47688,indian
47689,moroccan
14923,chinese
47692,indian
14926,thai
47696,indian
14929,moroccan
14931,indian
14932,irish
47701,british
35257,british
7951,indian
2490,indian
47710,irish
47711,korean
47715,greek
47719,vietnamese
14956,indian
14957,greek
14958,indian
14962,vietnamese
7955,indian
47732,irish
47741,moroccan
47745,filipino
14978,indian
14983,moroccan
14985,indian
14989,spanish
14992,moroccan
14993,irish
47765,moroccan
15001,korean
47771,indian
15005,indian
47776,moroccan
15009,indian
15011,russian
47783,moroccan
15016,british
47789,filipino
15024,korean
15025,moroccan
15028,moroccan
15031,moroccan
47805,indian
15038,irish
47807,indian
47808,indian
47810,moroccan
47811,indian
47812,filipino
47817,indian
15050,indian
15053,indian
15056,spanish
47825,moroccan
15059,vietnamese
15063,filipino
47834,spanish
15074,moroccan
47846,moroccan
47848,filipino
15081,indian
15082,mexican
15083,mexican
15089,mexican
47863,filipino
47866,indian
47869,moroccan
47871,italian
15104,indian
47874,indian
47875,british
47877,moroccan
15112,indian
15113,filipino
47884,italian
47886,indian
15122,korean
47891,indian
47894,korean
15127,indian
15134,filipino
47903,british
47906,filipino
15140,filipino
47909,indian
2524,indian
47916,italian
15149,chinese
47919,filipino
15157,indian
47928,irish
15163,spanish
47933,indian
47941,indian
47943,indian
47944,spanish
47946,british
47948,indian
15181,indian
15182,filipino
47951,moroccan
47952,spanish
15188,filipino
47957,cajun_creole
47960,indian
47965,southern_us
47969,mexican
7053,chinese
15211,moroccan
47980,irish
47981,indian
15214,indian
15215,filipino
15218,british
15220,filipino
47990,indian
15223,filipino
47994,british
15227,korean
15230,indian
15233,spanish
15234,cajun_creole
15235,indian
48006,filipino
15241,vietnamese
15242,indian
48012,filipino
48014,irish
15249,chinese
15251,moroccan
15253,vietnamese
15255,indian
15256,korean
15261,vietnamese
48030,filipino
48033,moroccan
48042,moroccan
15279,filipino
48051,moroccan
15287,filipino
48056,italian
48058,filipino
48059,southern_us
48060,filipino
15295,indian
15296,indian
48065,vietnamese
48066,indian
48074,vietnamese
48076,korean
48079,indian
15313,indian
48085,indian
15324,italian
15325,korean
48095,korean
48098,irish
15334,cajun_creole
15336,filipino
15337,british
48106,indian
15341,indian
15346,indian
15349,spanish
48121,vietnamese
48123,mexican
48126,filipino
15363,japanese
48132,indian
48134,brazilian
15367,indian
48136,filipino
48137,filipino
15372,indian
48146,indian
48147,korean
15385,filipino
15391,indian
48160,cajun_creole
15394,moroccan
48164,indian
15397,indian
15399,indian
48168,indian
15401,greek
48171,filipino
15405,moroccan
15406,moroccan
48178,moroccan
15415,vietnamese
15417,indian
15419,filipino
15420,filipino
15423,vietnamese
47432,indian
48197,indian
15430,indian
15435,greek
48204,indian
15437,indian
15442,korean
15445,moroccan
48216,indian
15451,italian
13498,indian
48223,indian
48225,filipino
2577,indian
48237,moroccan
48240,mexican
39796,indian
48250,indian
48253,british
48254,indian
48257,filipino
48259,indian
48264,vietnamese
15497,greek
15498,vietnamese
48268,filipino
15502,moroccan
15503,indian
48272,british
15509,filipino
15510,irish
15511,korean
48280,moroccan
48283,indian
15521,korean
15522,mexican
48291,vietnamese
15525,indian
15527,moroccan
15529,korean
15530,moroccan
48300,indian
48301,indian
48302,indian
15537,korean
48306,indian
48313,cajun_creole
15548,irish
48318,filipino
48322,korean
15558,indian
15563,filipino
48333,vietnamese
48335,indian
48341,russian
48345,vietnamese
15578,mexican
48348,korean
48349,filipino
48356,spanish
15589,indian
48359,moroccan
519,indian
8060,filipino
48364,filipino
15597,vietnamese
15599,filipino
15605,moroccan
2601,filipino
48376,korean
15612,filipino
48382,indian
15617,indian
48389,indian
48390,greek
48392,spanish
15627,filipino
15631,moroccan
48400,vietnamese
48403,korean
15638,indian
15640,vietnamese
15642,vietnamese
48411,indian
48412,vietnamese
15647,indian
15648,filipino
15650,indian
15652,filipino
13533,moroccan
48550,british
48437,vietnamese
48446,vietnamese
48454,moroccan
48459,indian
48460,spanish
48463,italian
15699,indian
48468,vietnamese
15702,filipino
15707,spanish
48476,indian
15709,irish
48479,filipino
48480,vietnamese
48486,filipino
15719,indian
48490,moroccan
48493,indian
15728,indian
48497,irish
48500,irish
48503,vietnamese
48504,brazilian
15737,greek
15740,british
48510,thai
48511,indian
15746,indian
15747,indian
15750,vietnamese
48519,indian
15752,indian
8087,indian
48525,indian
15760,spanish
15762,indian
48533,filipino
15767,moroccan
48538,indian
48539,korean
48540,moroccan
48544,indian
15777,vietnamese
15780,indian
48549,indian
15782,cajun_creole
48554,indian
15790,indian
48560,korean
13555,indian
48564,british
35401,moroccan
15804,filipino
15805,indian
15811,irish
48580,indian
15815,korean
48588,irish
48589,korean
15823,indian
48592,moroccan
15827,moroccan
48599,moroccan
15839,spanish
48608,cajun_creole
15843,indian
15844,filipino
48613,cajun_creole
15847,indian
15855,korean
15859,filipino
15861,indian
15864,filipino
48633,indian
48634,vietnamese
48635,filipino
48640,thai
48641,moroccan
15874,indian
15876,filipino
15877,filipino
15879,indian
48649,spanish
48652,moroccan
48655,korean
48656,jamaican
15889,vietnamese
48658,russian
13571,mexican
48663,filipino
48664,cajun_creole
15897,filipino
48666,moroccan
48668,moroccan
15901,indian
48670,indian
48671,filipino
15904,korean
15905,moroccan
15908,vietnamese
48678,indian
48681,greek
48682,moroccan
15916,filipino
48685,moroccan
48687,filipino
15921,mexican
15924,korean
15925,indian
15926,greek
15927,indian
38720,cajun_creole
48707,moroccan
15950,indian
48719,indian
15957,filipino
15959,filipino
15963,russian
15964,moroccan
15965,indian
15967,indian
15968,filipino
48737,vietnamese
15970,indian
15973,italian
48742,filipino
15981,mexican
48756,indian
48757,indian
48762,moroccan
15995,moroccan
15996,filipino
15998,indian
16005,cajun_creole
48775,indian
48776,indian
48778,spanish
16011,irish
16012,indian
48782,indian
48785,indian
48790,moroccan
48792,irish
48793,korean
48795,indian
48796,indian
48800,indian
40902,cajun_creole
48808,moroccan
16041,moroccan
16044,indian
16047,greek
16051,vietnamese
16052,indian
16053,irish
16054,indian
35444,korean
48827,korean
48830,indian
16069,filipino
48838,indian
16071,filipino
48840,brazilian
16073,vietnamese
16074,indian
16077,korean
16078,indian
48847,moroccan
48848,indian
16081,indian
16083,indian
48853,thai
16086,indian
46372,indian
16090,korean
16091,spanish
16092,vietnamese
48861,spanish
16095,filipino
16097,filipino
48868,moroccan
48870,filipino
48873,mexican
48875,indian
48876,indian
48878,filipino
16111,irish
16113,korean
16115,vietnamese
48884,moroccan
16117,moroccan
48886,indian
48887,filipino
48891,irish
16124,mexican
48894,filipino
48900,irish
16133,filipino
48902,vietnamese
48903,vietnamese
16137,moroccan
48908,italian
16141,filipino
16145,thai
16148,mexican
16150,filipino
16152,moroccan
16153,spanish
48923,filipino
48925,thai
16158,korean
16164,indian
48935,filipino
16171,moroccan
48942,spanish
48944,indian
48945,irish
48951,mexican
16187,chinese
48957,indian
16192,filipino
48964,vietnamese
48967,chinese
48972,italian
16206,moroccan
35469,indian
40931,irish
16213,indian
48982,british
16217,mexican
48987,thai
48988,irish
48989,filipino
48999,southern_us
49000,moroccan
5996,indian
16236,moroccan
16240,irish
49012,korean
16245,spanish
16250,spanish
49019,filipino
16252,mexican
16256,mexican
16258,filipino
49028,filipino
49029,spanish
16264,irish
49033,irish
16266,vietnamese
49035,indian
49036,italian
49037,indian
49045,indian
16283,mexican
49053,indian
49054,filipino
16288,jamaican
49060,indian
16293,moroccan
3816,vietnamese
49070,indian
49078,indian
49079,indian
49081,filipino
49086,vietnamese
16325,irish
16330,moroccan
16331,indian
49103,filipino
49104,irish
16337,filipino
16342,filipino
16344,filipino
49113,indian
49114,indian
16347,indian
49117,moroccan
16351,indian
49120,indian
49125,moroccan
49132,korean
16365,indian
16369,korean
49138,korean
16372,indian
49146,filipino
49147,irish
16380,mexican
16381,jamaican
49152,indian
16385,british
16387,korean
49157,vietnamese
49162,moroccan
16396,korean
16397,indian
49169,vietnamese
16404,korean
16405,spanish
16406,korean
49183,indian
49185,indian
16423,indian
16424,indian
44192,indian
16428,moroccan
49201,korean
49204,moroccan
49205,moroccan
16445,indian
16448,indian
49218,korean
49221,irish
16454,filipino
49223,vietnamese
16457,korean
49226,moroccan
16466,cajun_creole
49239,indian
49242,chinese
49243,indian
16477,filipino
16484,irish
16485,filipino
16487,vietnamese
49258,korean
49260,indian
16916,indian
2749,korean
49264,moroccan
49265,indian
49275,indian
16508,chinese
49278,filipino
16516,indian
49285,indian
49287,indian
